-0.187727632362456209325074496518936939537525177001953125,0.20462948627963128966911199313472025096416473388671875,-0.24825126334516023351994817858212627470493316650390625,0.0943339769842107267461273067965521477162837982177734375,-0.1374007176398201190981041008853935636579990386962890625,0.1973146588813733670608741022078902460634708404541015625,-0.265224034612873971195057265504146926105022430419921875,-0.07761759177027870160170408553312881849706172943115234375
0.02649496068359018241533675563914584927260875701904296875,0.187988026429770638259242332424037158489227294921875,0.0048010281995164195978365029304768540896475315093994140625,0.128642806459881686720336801954545080661773681640625,-0.3880556116613742556609167877468280494213104248046875,0.10879229772995031855220560146335628814995288848876953125,0.0628207129833449062772388060693629086017608642578125,-0.022668200882196003209667622968481737188994884490966796875
0.06536886973739818029738302129771909676492214202880859375,-0.0737034198783301786050969894859008491039276123046875,0.056749321050804935051559141356847248971462249755859375,0.2202039023181641130832986164023168385028839111328125,-0.0908841510613296321707821334712207317352294921875,-0.07535140975180858180504372967334347777068614959716796875,0.234069166379556492518787536027957685291767120361328125,-0.02358952274221610967419593407612410373985767364501953125
0.355135625895983075839268394702230580151081085205078125,0.268008962075533430091667241867980919778347015380859375,0.281182515365114349403796722981496714055538177490234375,0.0903447992269136024301445786477415822446346282958984375,0.341552413773127783169769600135623477399349212646484375,0.1454366048418338219772039110466721467673778533935546875,0.10292480071574179600890630581488949246704578399658203125,-0.11460411814241940053893387130301562137901782989501953125
0.02731420134724636683554166438625543378293514251708984375,0.0201667731583568266007233660275232978165149688720703125,0.16131666024100932421703191721462644636631011962890625,0.483239558329913998502291860859259031713008880615234375,-0.23143613115698380422458058092161081731319427490234375,-0.062006378673931210332437302668040501885116100311279296875,0.0118038105748756623480932859138192725367844104766845703125,0.409539310815227375339730997438891790807247161865234375
-0.114974480503550413601487889536656439304351806640625,0.0571153356662564559709238665163866244256496429443359375,0.41634788704797076608343786574550904333591461181640625,-0.34670841482929670718249326455406844615936279296875,0.169447120565271058811873672311776317656040191650390625,0.063073138345166313012413183969329111278057098388671875,-0.2329154932850088233209362442721612751483917236328125,0.27074364665091843473732069469406269490718841552734375
-0.2244700458962992917211209942252025939524173736572265625,-0.20938539208500939192703071967116557061672210693359375,-0.06363867264998267214703986383028677664697170257568359375,0.040526839990286771253646946888693491928279399871826171875,0.208108816508424609992289333604276180267333984375,0.2288120986178023008594806242399499751627445220947265625,0.1642929114304874094187880473327822983264923095703125,0.224348318356364428982629988240660168230533599853515625
0.02861781123645860958060183065754245035350322723388671875,-0.10893948860774481379731781771624810062348842620849609375,0.270786754487407410607602287200279533863067626953125,0.1427159207505235283264255485846661031246185302734375,-0.12025440343379696639392051338290912099182605743408203125,-0.06548305715107016755638369431835599243640899658203125,0.040983510752219232120552305786986835300922393798828125,-0.09254113344184410061554757476187660358846187591552734375
0.136406419307769255500062399732996709644794464111328125,0.074283550052791691431508525056415237486362457275390625,-0.030818421958650310532590310685918666422367095947265625,-0.235473807324960093811938577346154488623142242431640625,-0.11916990682597981832113731570643722079694271087646484375,0.1410407032976966068549273813914624042809009552001953125,0.030604646081208504437842776724210125394165515899658203125,-0.23839121549848607539701106361462734639644622802734375
0.3266411497969083921333321995916776359081268310546875,0.252138653607960783187280640049721114337444305419921875,0.3605516388657841186926589216454885900020599365234375,0.00826930811267620295701430421786426450125873088836669921875,0.1706273415387702663270630409897421486675739288330078125,0.040919418947593703961285171999406884424388408660888671875,0.0798045347532021220882114675987395457923412322998046875,-0.057874590880387211111468559465720318257808685302734375
-0.248309672474189169211200578502030111849308013916015625,-0.033056624186742496196433904742661979980766773223876953125,0.0598555869444990229499836686954949982464313507080078125,-0.07516466165876022065273076577796018682420253753662109375,-0.1595952415393797618747839806019328534603118896484375,-0.1488738689999367925675954893449670635163784027099609375,-0.297581987609567721886350000204402022063732147216796875,-0.380356389779693326858023283421061933040618896484375
-0.17435387712478556121453721061698161065578460693359375,0.1217294760713879819835625539781176485121250152587890625,-0.2062947517370365135835896808202960528433322906494140625,-0.13079711358883205907233104881015606224536895751953125,0.06176518453404666875172779327840544283390045166015625,0.061707027376993461853516009796294383704662322998046875,-0.1130726623433923327954886417501256801187992095947265625,0.2219876401034193147410178426071070134639739990234375
0.06700949886293793011926567260161391459405422210693359375,-0.09349774286400001910291024387333891354501247406005859375,-0.25724572273975943037527258638874627649784088134765625,0.260971164204442995782073921873234212398529052734375,-0.09606492125475339649565142963183461688458919525146484375,0.1905723856985448438905450530000962316989898681640625,-0.1119722404443932450845977655262686312198638916015625,-0.11039332203023786982409859547260566614568233489990234375
0.1476087998902133602285857705282978713512420654296875,0.1269194360236865770641401240936829708516597747802734375,0.1530370105719462137106035015676752664148807525634765625,0.12030660541172853716940238655297434888780117034912109375,-0.1245850492194693626135659769715857692062854766845703125,0.0246927518970446700785625893104224815033376216888427734375,0.2866117035974229398931356627144850790500640869140625,-0.035742172779920700076417006130213849246501922607421875
-0.13704923883224895408972088262089528143405914306640625,-0.00452013987241944338590915464237696141935884952545166015625,-0.0895621224051531272802861849413602612912654876708984375,0.11864972829742047311096797557183890603482723236083984375,0.3240961621561078143116674254997633397579193115234375,0.424041238272389708896525917225517332553863525390625,0.04966965756926076946964343505896977148950099945068359375,-0.1152141600885422667577273614369914866983890533447265625
-0.032036405533699859049523439580298145301640033721923828125,0.022483422484521030371151795179684995673596858978271484375,-0.08502459506132424571500649790323222987353801727294921875,0.057018329889793155362820442633164930157363414764404296875,0.342809016170283198388091250308207236230373382568359375,-0.088352803282942538043442937123472802340984344482421875,0.0173795845657285751018061858985674916766583919525146484375,0.1609536633692062734812822100138873793184757232666015625
0.039535068260879248358552473519011982716619968414306640625,0.3258335898307167521892324657528661191463470458984375,-0.00812722096063766240303660737254176638089120388031005859375,0.373717957758506524879038579456391744315624237060546875,0.076530482469865324102187287280685268342494964599609375,-0.23014001553741236794081714833737351000308990478515625,0.023222796609069611128983723347118939273059368133544921875,-0.05422677321304110453770164212983218021690845489501953125
-0.377157655024746241156918813430820591747760772705078125,0.07330856335786108124441540212501422502100467681884765625,-0.081214885722635521414503045889432542026042938232421875,-0.106899008557659380702631324311369098722934722900390625,-0.11575090872798964036771707242223783396184444427490234375,0.07232670566548247970128926453980966471135616302490234375,-0.047656481809914046088305639159443671815097332000732421875,0.1289671973407361116326086403205408714711666107177734375
0.280340198462359191378112655002041719853878021240234375,-0.23320439023107419895808334331377409398555755615234375,-0.0090106702532876774280889975443642470054328441619873046875,0.3290720245017950684740526412497274577617645263671875,-0.307897599740615868224580253809108398854732513427734375,-0.0729721141961648112062022164536756463348865509033203125,0.3412700171357432310514923301525413990020751953125,0.0514427553474703647129473438326385803520679473876953125
0.1851529616700637870252421635086648166179656982421875,0.253132238406516052453554266321589238941669464111328125,-0.0152623337656384201743708928233900223858654499053955078125,0.363348945098364073391650208577630110085010528564453125,0.05688618268108315556563781001386814750730991363525390625,0.21037469286992493966437223207321949303150177001953125,0.36110836804672696853657498650136403739452362060546875,-0.1101219886862325747500790384947322309017181396484375
-0.07753481168685005808782761960173957049846649169921875,-0.01116193717309281289995492869593363138847053050994873046875,-0.1788511861864032770341736977570690214633941650390625,-0.12737361078924214208285548011190257966518402099609375,0.01514173134814956848959166535451004165224730968475341796875,-0.33059515385365279005469574258313514292240142822265625,-0.272099137518158340487417490294319577515125274658203125,-0.08821603248640245975575879811003687791526317596435546875
0.010829279023322292696551727431142353452742099761962890625,0.1463057677771809339528630289350985549390316009521484375,-0.165175469397596252907334246629034169018268585205078125,-0.267198434512760041315004855277948081493377685546875,-0.0204699538054952945298481381541932933032512664794921875,0.13355867851476255214748789512668736279010772705078125,-0.65009893866313550603308613062836229801177978515625,-0.1426283698650138431762712798445136286318302154541015625
0.431870454634283473804856612332514487206935882568359375,0.11129564007402011072134229152652551420032978057861328125,0.210025308751419947927985276692197658121585845947265625,-0.16002732901993776959415072269621305167675018310546875,-0.113936908508885770263674430680111981928348541259765625,-0.0803955968121769781742358418341609649360179901123046875,0.29842041908445582354403313729562796652317047119140625,0.07996629917452037494829397701323614455759525299072265625
-0.1438770948896061774302523872393066994845867156982421875,-0.1842986627324271486916273943279520608484745025634765625,0.0457439887253208998796338846659637056291103363037109375,0.1781591235913942139479360093901050277054309844970703125,0.284413281147927909930928080939338542520999908447265625,0.001505137126189729813996454055313733988441526889801025390625,0.054269040884751262865393073298037052154541015625,0.058218669966898561884960372481145896017551422119140625
-0.0257210072432692803123810421084272093139588832855224609375,-0.2530196490858960256531418053782545030117034912109375,0.1395665687094600759809992496229824610054492950439453125,-0.0741111914567385288155065836690482683479785919189453125,-0.189029693175672530713882224517874419689178466796875,-0.005529803935833401025423672336955860373564064502716064453125,-0.28255849512612751794904397684149444103240966796875,-0.159840927414006184203998373050126247107982635498046875
-0.327234216448741899174734726329916156828403472900390625,0.122578085224834154587369994260370731353759765625,0.1057643513819635228134785620568436570465564727783203125,-0.2307691673204954330156368769166874699294567108154296875,0.110236654940398415281066490933881141245365142822265625,0.1396279770856604651729782062830054201185703277587890625,-0.043209160985117123221499468854744918644428253173828125,0.082906610466931152103597923996858298778533935546875
